"http://www.chicagotribune.com/news/opinion/editorials/ct-illinois-pension-reform-edit-1118-20131118,0,5239008.story",chicagotribune,Civil Rights,Civil Rights,Neutral,Neutral,0,0
http://www.nytimes.com/2013/05/24/us/politics/senate-confirmation-srinivasan-pritzker.html,nytimes,Civil Rights,Civil Rights,Neutral,Neutral,0,0
http://www.washingtonpost.com/local/president-obama-to-meet-with-head-of-delta-sigma-theta-sorority/2013/07/16/1b3d334c-ee37-11e2-a1f9-ea873b7e0424_story.html,washingtonpost,Civil Rights,Civil Rights,Neutral,Neutral,0,0
"http://www.latimes.com/news/local/la-me-cap-guns-20130422,0,3042064.column",latimes,Civil Rights,Civil Rights,Neutral,SomewhatPositive,0,1
http://www.huffingtonpost.com/2013/04/11/toure-msnbcs-all-white-pr_n_3062599.html,huffingtonpost,Civil Rights,Civil Rights,Negative,SomewhatNegative,2,-1
http://www.huffingtonpost.com/2013/06/11/darrell-issa-irs-investigation-transcripts_n_3424166.html,huffingtonpost,Democrat Scandals,Civil Rights,SomewhatNegative,SomewhatNegative,1,-1
http://www.huffingtonpost.com/2013/05/13/michele-bachmann-irs_n_3266274.html,huffingtonpost,Democrat Scandals,Civil Rights,Negative,Neutral,2,0
http://www.nytimes.com/2013/03/07/us/politics/cias-harsh-interrogations-pose-hurdles-for-john-brennan.html,nytimes,Democrat Scandals,Civil Rights,SomewhatNegative,Neutral,1,0
http://www.foxnews.com/politics/2013/04/15/labor-secretary-nominee-accused-quid-pro-quo-deal/,foxnews,Democrat Scandals,Civil Rights,Neutral,Neutral,0,0
http://video.foxnews.com/v/2800623370001/are-media-casting-obama-as-disengaged/,foxnews,Democrat Scandals,Civil Rights,Negative,SomewhatNegative,2,-1
http://www.huffingtonpost.com/2013/08/02/new-democrat-coalition-immigration_n_3696937.html,huffingtonpost,Democrat Scandals,Civil Rights,SomewhatNegative,Neutral,1,0
http://online.wsj.com/news/articles/SB10001424052702304213904579093491966449908,wsj,Democrat Scandals,Civil Rights,SomewhatNegative,Neutral,1,0
http://www.cnn.com/2012/05/10/politics/obama-same-sex-marriage/index.html,cnn,Democrat Scandals,Civil Rights,SomewhatPositive,SomewhatNegative,-1,-1
http://www.bbc.co.uk/news/world-us-canada-24768717,bbc,Democrat Scandals,Civil Rights,Negative,SomewhatPositive,2,1
http://www.breitbart.com/Big-Peace/2013/01/21/Why-Bibi-Is-Not-Intimidated-by-Obama,breitbart,Democrat Scandals,Civil Rights,SomewhatNegative,SomewhatNegative,1,-1
http://www.breitbart.com/Big-Government/2013/06/18/MADD-OK-with-convicted-drunk-driver-illegal-aliens-staying-on-America-s-roads,breitbart,Democrat Scandals,Civil Rights,SomewhatNegative,SomewhatPositive,1,1
http://www.breitbart.com/Big-Government/2013/05/21/sarah-palin-going-rogue-in-wrong-direction,breitbart,Democrat Scandals,Civil Rights,Negative,Neutral,2,0
http://online.wsj.com/article/SB10001424127887324767004578488833834357540.html,wsj,Democrat Scandals,Civil Rights,Negative,SomewhatPositive,2,1
http://www.reuters.com/article/2013/06/11/us-usa-security-snowden-idUSBRE95A0TH20130611,reuters,Democrat Scandals,Civil Rights,SomewhatNegative,Neutral,1,0
http://www.reuters.com/article/2013/05/22/us-usa-irs-lerner-idUSBRE94L0OS20130522,reuters,Democrat Scandals,Civil Rights,SomewhatNegative,Neutral,1,0
http://online.wsj.com/news/articles/SB10001424052702304527504579169853503880212,wsj,Democrat Scandals,Civil Rights,Negative,Neutral,2,0
http://www.nytimes.com/2013/05/18/us/politics/irs-scandal-congressional-hearings.html,nytimes,Democrat Scandals,Civil Rights,SomewhatNegative,SomewhatNegative,1,-1
http://www.washingtonpost.com/politics/irs-targeted-groups-critical-of-government-documents-from-agency-probe-show/2013/05/12/bb38e5bc-bb24-11e2-97d4-a479289a31f9_story.html,washingtonpost,Democrat Scandals,Civil Rights,SomewhatNegative,Neutral,1,0
http://blogs.wsj.com/washwire/2013/07/12/democrats-step-up-criticism-of-irs-probe/,wsj,Democrat Scandals,Civil Rights,SomewhatNegative,Neutral,1,0
http://firstread.nbcnews.com/_news/2013/06/20/19060292-a-month-later-just-one-controversy-for-obama-goes-all-the-way-to-the-top,nbcnews,Democrat Scandals,Civil Rights,SomewhatNegative,Neutral,1,0
http://www.washingtonpost.com/politics/federal_government/irs-bolos-raise-new-questions-about-political-targeting-uproar/2013/07/04/e4988482-de77-11e2-b797-cbd4cb13f9c6_story_1.html,washingtonpost,Democrat Scandals,Civil Rights,SomewhatNegative,Neutral,1,0
http://blogs.wsj.com/washwire/2013/05/15/boehner-says-prison-time-possible-in-irs-scandal/,wsj,Democrat Scandals,Civil Rights,SomewhatNegative,SomewhatPositive,1,1
http://www.huffingtonpost.com/2013/05/19/karl-rove-irs_n_3302754.html,huffingtonpost,Democrat Scandals,Civil Rights,Neutral,Neutral,0,0
http://news.yahoo.com/surveillance-critics-face-obama-oval-office-234633724.html,yahoo,Democrat Scandals,Civil Rights,SomewhatNegative,Neutral,1,0
http://online.wsj.com/article/SB10001424127887324216004578483203153773048.html,wsj,Democrat Scandals,Civil Rights,SomewhatNegative,SomewhatPositive,1,1
http://video.foxnews.com/v/2426855339001/huckabee-im-james-rosen-and-so-are-you/,foxnews,Democrat Scandals,Civil Rights,SomewhatNegative,Neutral,1,0
http://online.wsj.com/article/SB10001424127887324715704578478851998004528.html,wsj,Democrat Scandals,Civil Rights,SomewhatNegative,Neutral,1,0
"http://www.latimes.com/news/nationworld/nation/la-na-inaugural-pastor-20130111,0,1750081.story",latimes,Democrat Scandals,Civil Rights,Neutral,Neutral,0,0
http://www.breitbart.com/Big-Journalism/2013/06/05/Politico-Coordinates-with-democrats-attacks-Victims-of-IRS,breitbart,Democrat Scandals,Civil Rights,Negative,SomewhatPositive,2,1
http://www.breitbart.com/Big-Government/2013/05/16/10-Questions-Obama-Must-Answer-On-IRS-Scandal,breitbart,Democrat Scandals,Civil Rights,SomewhatNegative,Neutral,1,0
http://www.foxnews.com/politics/2013/06/21/fbi-under-pressure-to-explain-drone-use-as-obama-names-new-director/,foxnews,Democrat Scandals,Civil Rights,Neutral,Neutral,0,0
http://usnews.nbcnews.com/_news/2013/05/13/18232170-5-unanswered-questions-about-the-irs-targeting-of-conservative-groups,nbcnews,Democrat Scandals,Civil Rights,SomewhatNegative,Neutral,1,0
http://www.foxnews.com/opinion/2013/10/20/obamas-fingerpints-all-over-irs-tea-party-scandal/print,foxnews,Democrat Scandals,Civil Rights,Negative,Neutral,2,0
http://firstread.nbcnews.com/_news/2013/05/20/18374920-first-thoughts-scandal-or-bureaucratic-incompetency,nbcnews,Democrat Scandals,Civil Rights,SomewhatNegative,SomewhatPositive,1,1
http://www.usatoday.com/story/news/politics/2013/06/21/mcconnell-free-speech-obama-irs-scandal/2445967/,usatoday,Democrat Scandals,Civil Rights,Negative,Positive,2,2
http://news.yahoo.com/snowden-mass-surveillance-making-us-less-safe-124458045.html,yahoo,Democrat Scandals,Civil Rights,Neutral,Neutral,0,0
http://www.bbc.co.uk/news/world-us-canada-22049070,bbc,Democrat Scandals,Civil Rights,SomewhatNegative,Neutral,1,0
http://www.washingtonpost.com/politics/sarah-palin-lampoons-dc-at-faith-and-freedom-coalition-conference/2013/06/15/0e0bcd7a-d5ee-11e2-8cbe-1bcbee06f8f8_story.html,washingtonpost,Democrat Scandals,Civil Rights,Negative,Neutral,2,0
http://www.bbc.co.uk/news/world-us-canada-25457979,bbc,Drugs,Civil Rights,Positive,Neutral,-2,0
"http://www.chicagotribune.com/news/local/breaking/chi-durbin-kirk-differ-about-marijuana-20131107,0,3938849.story",chicagotribune,Drugs,Civil Rights,Neutral,Neutral,0,0
"http://www.chicagotribune.com/news/politics/clout/chi-illinois-senate-votes-medical-marijuana-20130517,0,5344892.story",chicagotribune,Drugs,Civil Rights,Neutral,Neutral,0,0
http://www.bbc.co.uk/news/world-us-canada-21674166,bbc,Drugs,Civil Rights,SomewhatPositive,Neutral,-1,0
"http://www.latimes.com/news/local/la-court-california-cities-can-ban-pot-shops-20130506,0,81549.story",latimes,Drugs,Civil Rights,Neutral,Neutral,0,0
http://www.washingtonpost.com/opinions/dana-milbank-rep-steve-kings-rotten-tomatoes/2013/07/24/adace7d8-f4b1-11e2-aa2e-4088616498b4_story.html,washingtonpost,Drugs,Civil Rights,Neutral,Negative,0,-2
"http://www.chicagotribune.com/business/ct-biz-1027-workplace-marijuana--20131027,0,3038787.story",chicagotribune,Drugs,Civil Rights,Neutral,Neutral,0,0
http://www.nytimes.com/2013/12/20/us/obama-commuting-sentences-in-crack-cocaine-cases.html,nytimes,Drugs,Civil Rights,SomewhatPositive,SomewhatNegative,-1,-1
"http://www.chicagotribune.com/news/local/breaking/chi-obama-orders-release-of-man-jailed-for-life-for-nonviolent-crime-at-17-20131219,0,1910583.story",chicagotribune,Drugs,Civil Rights,SomewhatPositive,Neutral,-1,0
http://www.nytimes.com/2013/08/02/opinion/sentencing-reform-starts-to-pay-off.html,nytimes,Drugs,Civil Rights,Neutral,Neutral,0,0
http://www.nytimes.com/2013/12/20/us/obama-commuting-sentences-in-crack-cocaine-cases.html,nytimes,Drugs,Civil Rights,Neutral,Neutral,0,0
http://www.reuters.com/article/2013/07/09/us-usa-marijuana-fox-idUSBRE96800N20130709,reuters,Drugs,Civil Rights,Neutral,Neutral,0,0
http://www.reuters.com/article/2013/01/05/us-usa-kennedy-marijuana-idUSBRE9040AF20130105,reuters,Drugs,Civil Rights,SomewhatNegative,Positive,1,2
"http://www.latimes.com/nation/la-na-yakama-pot-20131222,0,2255589.story",latimes,Drugs,Civil Rights,Neutral,Neutral,0,0
http://www.bbc.co.uk/news/world-latin-america-25315215,bbc,Drugs,Civil Rights,Neutral,Neutral,0,0
http://www.breitbart.com/Big-Government/2013/04/19/Schumer-urges-Senators-media-not-to-conflate-Boston-bombings-with-immigration-bill-then-does-it-himself,breitbart,Economy,Civil Rights,SomewhatNegative,Neutral,1,0
http://www.usatoday.com/story/news/nation/2013/09/23/stateline-food-stamps/2854121/,usatoday,Economy,Civil Rights,SomewhatPositive,Positive,-1,2
http://news.yahoo.com/stores-free-rein-recoup-shoplifting-170838818.html,yahoo,Economy,Civil Rights,Neutral,Neutral,0,0
http://www.nytimes.com/2013/06/20/opinion/blow-a-nation-divided-against-itself.html,nytimes,Economy,Civil Rights,Neutral,SomewhatNegative,0,-1
http://worldnews.nbcnews.com/_news/2013/11/05/21322048-anonymous-million-mask-march-protests-corruption-corporations,nbcnews,Economy,Civil Rights,Neutral,Neutral,0,0
"http://www.latimes.com/nation/la-na-california-food-stamps-20130818,0,3614987,full.story",latimes,Economy,Civil Rights,Neutral,SomewhatNegative,0,-1
"http://www.chicagotribune.com/news/politics/sns-rt-us-usa-agriculture-food-20130919,0,5677637.story",chicagotribune,Economy,Civil Rights,Neutral,SomewhatNegative,0,-1
http://online.wsj.com/article/SB10001424127887324715704578482823301630836.html,wsj,Economy,Civil Rights,SomewhatPositive,SomewhatNegative,-1,-1
http://online.wsj.com/article/SB10001424127887323495604578539283518855020.html,wsj,Economy,Civil Rights,Neutral,Neutral,0,0
http://www.washingtonpost.com/local/dc-politics/dc-council-approves-living-wage-bill-over-wal-mart-ultimatum/2013/07/10/724aab6e-e96f-11e2-a301-ea5a8116d211_story.html,washingtonpost,Economy,Civil Rights,Neutral,Neutral,0,0
http://www.usatoday.com/story/opinion/2013/09/16/syria-irs-lerner-column/2816277/,usatoday,Economy,Civil Rights,SomewhatNegative,SomewhatPositive,1,1
"http://www.chicagotribune.com/news/local/ct-met-illinois-pension-reform-0628-20130628,0,7349187.story",chicagotribune,Economy,Civil Rights,SomewhatNegative,Neutral,1,0
"http://www.latimes.com/business/la-fi-shutdown-worker-impact-20131012,0,699148.story",latimes,Economy,Civil Rights,Neutral,Neutral,0,0
http://blogs.reuters.com/great-debate/2013/02/14/why-do-unions-seek-exemption-from-anti-stalking-laws/,reuters,Economy,Civil Rights,Neutral,Neutral,0,0
http://www.usatoday.com/story/money/business/2013/12/01/emergency-unemployment-compensation-euc-deadline/3773049/,usatoday,Economy,Civil Rights,SomewhatNegative,SomewhatNegative,1,-1
http://www.reuters.com/article/2013/03/01/us-usa-detroit-emergency-idUSBRE9200TI20130301,reuters,Economy,Civil Rights,SomewhatPositive,SomewhatNegative,-1,-1
http://money.cnn.com/2013/02/28/news/economy/spending-cuts/index.html,cnn,Economy,Civil Rights,SomewhatNegative,SomewhatNegative,1,-1
http://www.reuters.com/article/2013/06/04/usa-agriculture-foodaid-idUSL1N0EF1TG20130604,reuters,Economy,Civil Rights,SomewhatPositive,Neutral,-1,0
http://www.dailykos.com/story/2013/10/26/1250736/-Bill-Maher-Tired-Of-Helping-Companies-Pay-Workers-Hike-Minimum-Wage-VIDEO,dailykos,Economy,Civil Rights,Positive,Negative,-2,-2
http://www.reuters.com/article/2013/07/27/us-usa-detroit-idUSBRE96Q0A220130727,reuters,Economy,Civil Rights,Neutral,Neutral,0,0
http://www.washingtonpost.com/blogs/federal-eye/wp/2013/03/19/pay-raise-on-way-out-furloughs-on-way-in/,washingtonpost,Economy,Civil Rights,SomewhatNegative,Neutral,1,0
http://video.foxnews.com/v/2513429983001/lawmaker-to-irs-chief-this-report-is-a-sham/,foxnews,Economy,Civil Rights,Neutral,Neutral,0,0
http://www.foxnews.com/opinion/2013/02/13/inside-obama-mind-at-his-state-union-address/,foxnews,Economy,Civil Rights,Neutral,Neutral,0,0
http://www.dailykos.com/story/2013/06/16/1216376/-About-Jan-Brewer,dailykos,Economy,Civil Rights,Neutral,Neutral,0,0
http://www.dailykos.com/story/2013/06/18/1216975/-NYC-Council-Race-Yetta-Kurland-vs-Derivatives-Man,dailykos,Economy,Civil Rights,SomewhatPositive,Neutral,-1,0
http://www.breitbart.com/Big-Government/2013/10/26/ObamaCare-your-tax-dollars-fund-abortion,breitbart,Economy,Civil Rights,SomewhatPositive,Neutral,-1,0
"http://www.chicagotribune.com/news/local/ct-met-illinois-gambling-expansion-0502-20130502,0,1776207.story",chicagotribune,Economy,Civil Rights,Neutral,Neutral,0,0
http://www.huffingtonpost.com/2013/12/21/obama-2013_n_4482381.html,huffingtonpost,Economy,Civil Rights,SomewhatNegative,SomewhatPositive,1,1
http://news.yahoo.com/fast-food-strikes-return-amid-push-wage-hikes-114457533--finance.html,yahoo,Economy,Civil Rights,Neutral,Neutral,0,0
http://www.usatoday.com/story/theoval/2013/12/13/obama-congress-mayors-unemployment-insurance-budget-deal/4014659/,usatoday,Economy,Civil Rights,Neutral,Neutral,0,0
http://www.foxnews.com/politics/2013/02/18/come-to-us-live-on-dole-senator-says-immigration-stats-show-welfare-rules-not/,foxnews,Economy,Civil Rights,SomewhatNegative,Neutral,1,0
http://www.reuters.com/article/2013/10/30/us-usa-nutrition-food-stamps-idUSBRE99T0ZI20131030,reuters,Economy,Civil Rights,SomewhatPositive,SomewhatNegative,-1,-1
http://blogs.wsj.com/economics/2013/03/08/concerns-within-lower-unemployment-rate/,wsj,Economy,Civil Rights,SomewhatPositive,SomewhatNegative,-1,-1
"http://www.latimes.com/business/la-fi-unemployment-benefits-cutoff-20131225,0,2875704.story",latimes,Economy,Civil Rights,Neutral,Neutral,0,0
http://www.cnn.com/2013/04/25/opinion/brazile-katrina-bush/index.html,cnn,Economy,Civil Rights,Positive,Positive,-2,2
http://www.cnn.com/2013/11/03/world/europe/edward-snowden-manifesto/index.html,cnn,Economy,Civil Rights,Neutral,Neutral,0,0
http://online.wsj.com/article/SB10001424127887323798104578452451842076428.html,wsj,Economy,Civil Rights,Neutral,SomewhatPositive,0,1
http://news.yahoo.com/audit-usda-paid-millions-in-federal-aid-to-dead-farmers-172308601.html,yahoo,Economy,Civil Rights,Neutral,Neutral,0,0
http://www.huffingtonpost.com/robert-reich/american-inequality_b_3745493.html,huffingtonpost,Economy,Civil Rights,SomewhatNegative,SomewhatNegative,1,-1
http://www.dailykos.com/story/2013/06/05/1214080/-All-that-is-wrong-with-the-economy-in-one-graph,dailykos,Economy,Civil Rights,Neutral,SomewhatNegative,0,-1
http://www.usatoday.com/story/news/nation/2013/05/13/monsanto-patent-grain-biotechnology-soybeans-supreme-court/2116333/,usatoday,Economy,Civil Rights,Neutral,Neutral,0,0
http://www.washingtonpost.com/blogs/wonkblog/wp/2013/09/06/the-five-worst-things-about-this-crummy-jobs-report/,washingtonpost,Economy,Civil Rights,Negative,SomewhatNegative,2,-1
http://www.dailykos.com/story/2013/10/26/1250736/-Bill-Maher-Tired-Of-Helping-Companies-Pay-Workers-Hike-Minimum-Wage-VIDEO,dailykos,Economy,Civil Rights,Neutral,Neutral,0,0
http://www.nytimes.com/2013/07/15/opinion/krugman-hunger-games-usa.html,nytimes,Economy,Civil Rights,SomewhatNegative,SomewhatNegative,1,-1
http://www.breitbart.com/Big-Government/2013/07/14/March-For-Jobs-to-hear-from-American-people-over-special-interest-groups-on-amnesty-with-special-Breitbart-News-broadcast,breitbart,Economy,Civil Rights,Neutral,SomewhatPositive,0,1
http://www.foxnews.com/politics/2013/08/03/new-laws-make-criminal-pasts-off-limits-in-california-city/,foxnews,Economy,Civil Rights,SomewhatPositive,Neutral,-1,0
http://blogs.wsj.com/developments/2013/07/26/between-the-lines-obamas-latest-housing-pitches/,wsj,Economy,Civil Rights,SomewhatNegative,SomewhatPositive,1,1
http://www.dailykos.com/story/2013/01/29/1182999/-Sandy-relief-vote-shows-vast-majority-of-GOP-congress-members-hate-nbsp-America,dailykos,Economy,Civil Rights,Neutral,SomewhatNegative,0,-1
"http://www.chicagotribune.com/news/politics/clout/chi-emanuel-speed-cameras-generate-more-than-2700-tickets-so-far-20131119,0,1051398.story",chicagotribune,Economy,Civil Rights,SomewhatPositive,Neutral,-1,0
"http://www.chicagotribune.com/news/local/ct-met-illinois-sequestration-effects-20130227,0,3867862.story",chicagotribune,Economy,Civil Rights,SomewhatPositive,Neutral,-1,0
http://www.dailykos.com/story/2013/11/24/1256843/--You-don-t-dream-when-you-ve-got-food-stamps-Really,dailykos,Economy,Civil Rights,SomewhatPositive,SomewhatPositive,-1,1
http://www.washingtonpost.com/blogs/post-politics/wp/2013/04/16/inside-the-immigration-bill-e-verify-expansion-draws-fire-from-civil-libertarians/,washingtonpost,Economy,Civil Rights,Neutral,SomewhatNegative,0,-1
http://www.nytimes.com/2013/07/17/business/cordray-confirmed-as-head-of-financial-watchdog-after-long-wait.html,nytimes,Economy,Civil Rights,Neutral,SomewhatNegative,0,-1
http://www.washingtonpost.com/politics/as-shutdown-and-default-loom-crisis-mode-becomes-washingtons-new-normal/2013/09/21/dd06feae-21fe-11e3-966c-9c4293c47ebe_story.html,washingtonpost,Economy,Civil Rights,Neutral,Neutral,0,0
http://investigations.nbcnews.com/_news/2013/06/25/19062348-disabled-workers-paid-just-pennies-an-hour-and-its-legal,nbcnews,Economy,Civil Rights,Neutral,Neutral,0,0
http://politicalticker.blogs.cnn.com/2013/02/24/with-deadline-looming-white-house-details-cuts/,cnn,Economy,Civil Rights,SomewhatNegative,Neutral,1,0
http://www.reuters.com/article/2013/01/11/us-usa-louisiana-taxes-idUSBRE90A02K20130111,reuters,Economy,Civil Rights,Neutral,Neutral,0,0
http://www.foxnews.com/politics/2013/03/31/labor-big-business-agree-on-key-part-immigration-reform-but-final-deal-still/,foxnews,Economy,Civil Rights,SomewhatPositive,SomewhatPositive,-1,1
http://nbcpolitics.nbcnews.com/_news/2013/12/04/21756918-obama-income-gap-threatens-our-way-of-life,nbcnews,Economy,Civil Rights,SomewhatPositive,SomewhatNegative,-1,-1
http://www.huffingtonpost.com/2013/04/18/ohio-sex-education_n_3109223.html,huffingtonpost,Education,Civil Rights,Neutral,Neutral,0,0
http://www.nytimes.com/2013/01/11/arts/design/the-civil-war-in-america-at-library-of-congress.html,nytimes,Education,Civil Rights,Neutral,Neutral,0,0
http://articles.latimes.com/2013/mar/12/nation/la-na-nn-ff-ethnic-studies-arizona-20130312,latimes,Education,Civil Rights,SomewhatPositive,SomewhatNegative,-1,-1
http://blogs.wsj.com/law/2013/08/08/law-school-claims-bar-passage-rate-is-meaningless/,wsj,Education,Civil Rights,Neutral,Neutral,0,0
"http://www.chicagotribune.com/sports/sns-rt-us-usa-rutgers-coachbre93200v-20130402,0,218403.story",chicagotribune,Education,Civil Rights,Neutral,Neutral,0,0
http://www.huffingtonpost.com/2013/03/11/arizona-mexican-american-studies-curriculum-constitutional_n_2851034.html,huffingtonpost,Education,Civil Rights,Neutral,Neutral,0,0
http://online.wsj.com/article/SB10001424052702304520704579125003614256882.html,wsj,Education,Civil Rights,Neutral,Neutral,0,0
http://articles.latimes.com/2013/mar/12/nation/la-na-nn-ff-ethnic-studies-arizona-20130312,latimes,Education,Civil Rights,Neutral,Neutral,0,0
http://www.breitbart.com/Big-Government/2013/06/29/DOJ-Defunds-Youth-Programs-that-Reference-God,breitbart,Education,Civil Rights,Negative,SomewhatPositive,2,1
http://www.huffingtonpost.com/2013/03/11/arizona-mexican-american-studies-curriculum-constitutional_n_2851034.html,huffingtonpost,Education,Civil Rights,Neutral,Neutral,0,0
http://www.foxnews.com/us/2013/01/16/california-teacher-who-appeared-in-porn-loses-appeal-to-get-job-back/,foxnews,Education,Civil Rights,Neutral,Neutral,0,0
http://www.breitbart.com/Big-Government/2013/05/19/Obama-Tells-Morehouse-Graduates-of-Special-Obligation-of-Black-Men,breitbart,Education,Civil Rights,SomewhatPositive,Neutral,-1,0
http://online.wsj.com/article/SB10001424052970204573704577189520334363222.html,wsj,Elections,Civil Rights,Negative,SomewhatPositive,2,1
http://www.breitbart.com/Big-Government/2013/10/28/Soros-adviser-Obama-donors-and-leftwing-groups-gather-downtown-DC-to-develop-anti-Republican-amnesty-with-Hollywood-support,breitbart,Elections,Civil Rights,SomewhatNegative,Neutral,1,0
"http://www.latimes.com/news/local/la-me-mayor-endorse-20130329,0,3188279.story",latimes,Elections,Civil Rights,Positive,Neutral,-2,0
http://www.nytimes.com/2013/09/12/nyregion/in-quinns-loss-questions-about-role-of-gender-and-sexuality.html,nytimes,Elections,Civil Rights,SomewhatNegative,Neutral,1,0
"http://www.latimes.com/news/nation/nationnow/la-na-nn-arizona-officials-to-continue-requiring-citizenship-on-state-voter-registration-forms-20130617,0,4840300.story",latimes,Elections,Civil Rights,SomewhatPositive,SomewhatNegative,-1,-1
http://blogs.wsj.com/metropolis/2013/03/06/christie-goes-into-campaign-mode/,wsj,Elections,Civil Rights,Neutral,SomewhatPositive,0,1
http://www.bbc.co.uk/news/entertainment-arts-24294901,bbc,Elections,Civil Rights,SomewhatNegative,SomewhatPositive,1,1
http://www.dailykos.com/story/2013/01/26/1182240/-an-Obama-voter-as-3-5-of-a-person,dailykos,Elections,Civil Rights,SomewhatPositive,SomewhatNegative,-1,-1
http://latino.foxnews.com/latino/politics/2013/05/02/does-tx-sen-ted-cruz-qualify-for-president-though-was-born-in-canada/,foxnews,Elections,Civil Rights,SomewhatPositive,SomewhatNegative,-1,-1
http://www.dailykos.com/story/2013/08/07/1229633/-Racists-Go-Wild-Outside-Obama-Speech-in-Arizona,dailykos,Elections,Civil Rights,SomewhatPositive,Negative,-1,-2
http://opinionator.blogs.nytimes.com/2013/02/06/the-persistence-of-racial-resentment/,nytimes,Elections,Civil Rights,SomewhatPositive,SomewhatNegative,-1,-1
http://www.washingtonpost.com/politics/after-the-first-black-president-who-will-be-second/2013/01/20/5dd3fa14-61f2-11e2-b05a-605528f6b712_story.html,washingtonpost,Elections,Civil Rights,Neutral,Neutral,0,0
http://www.huffingtonpost.com/2013/07/09/ed-koch-fbi-documents-released_n_3569293.html,huffingtonpost,Elections,Civil Rights,Neutral,Neutral,0,0
http://www.dailykos.com/story/2013/01/26/1182240/-an-Obama-voter-as-3-5-of-a-person,dailykos,Elections,Civil Rights,Neutral,Negative,0,-2
http://www.nytimes.com/2013/12/01/opinion/sunday/voter-id-gets-another-day-in-court.html,nytimes,Elections,Civil Rights,Neutral,Neutral,0,0
http://www.dailykos.com/story/2013/04/22/1203898/-The-Siegelman-Case-and-why-it-should-trouble-you,dailykos,Elections,Civil Rights,SomewhatPositive,Negative,-1,-2
http://www.dailykos.com/story/2013/08/13/1230932/-Texas-Defends-Voting-Laws-We-Don-t-Want-Democrats-To-Vote,dailykos,Elections,Civil Rights,Neutral,Negative,0,-2
http://www.dailykos.com/story/2013/06/27/1219322/-Beware-Texas-Democrats-Wisconsin-was-there-once-too,dailykos,Elections,Civil Rights,Positive,Negative,-2,-2
http://www.nytimes.com/2013/03/08/world/europe/women-finding-their-way-in-german-politics.html,nytimes,Elections,Civil Rights,Positive,SomewhatNegative,-2,-1
"http://www.latimes.com/news/local/la-me-mayor-analysis-20130310,0,1436082.story",latimes,Elections,Civil Rights,SomewhatPositive,SomewhatPositive,-1,1
"http://www.latimes.com/news/local/la-me-0726-antelope-race-20130726,0,1552113.story",latimes,Elections,Civil Rights,Neutral,Neutral,0,0
http://firstread.nbcnews.com/_news/2013/02/20/17030311-first-thoughts-what-happens-if-the-sequester-sky-doesnt-fall,nbcnews,Elections,Civil Rights,Neutral,SomewhatNegative,0,-1
http://news.yahoo.com/ted-cruz-natural-born-citizen-eligible-serve-president-100207138--politics.html,yahoo,Elections,Civil Rights,Neutral,Neutral,0,0
http://firstread.nbcnews.com/_news/2013/11/12/21421163-first-thoughts-a-reality-check-on-2016,nbcnews,Elections,Civil Rights,SomewhatPositive,Neutral,-1,0
